date,asset,target_top_k_next_1m,forward_1m_return,forward_1m_excess_return,forward_1m_rank,universe_forward_1m_return,asset_month_return,asset_risk_bucket,asset_is_spy,asset_is_qqq,asset_is_iwm,asset_is_tlt,asset_is_ief,asset_is_gld,asset_is_hyg,asset_is_eem,asset_is_vnq,asset_group_commodity,asset_group_credit,asset_group_equity_em,asset_group_equity_us,asset_group_rates,asset_group_real_estate,asset_return_21d,asset_return_63d,asset_return_126d,asset_return_252d,asset_rv_21d,asset_rv_63d,asset_rv_126d,asset_downside_rv_63d,asset_drawdown_126d,asset_drawdown_252d,asset_ma_distance_126d,asset_volume_zscore_63d,asset_beta_to_spy_126d,market_qqq_return_21d,market_qqq_return_63d,market_qqq_return_126d,market_qqq_return_252d,market_qqq_rv_21d,market_qqq_downside_rv_21d,market_qqq_rv_63d,market_qqq_downside_rv_63d,market_qqq_rv_126d,market_qqq_downside_rv_126d,market_qqq_drawdown_63d,market_qqq_drawdown_126d,market_qqq_drawdown_252d,market_qqq_ma_distance_63d,market_qqq_ma_distance_126d,market_qqq_ma_distance_200d,market_qqq_volume_zscore_63d,market_iwm_return_21d,market_iwm_return_63d,market_iwm_return_126d,market_iwm_return_252d,market_iwm_rv_21d,market_iwm_downside_rv_21d,market_iwm_rv_63d,market_iwm_downside_rv_63d,market_iwm_rv_126d,market_iwm_downside_rv_126d,market_iwm_drawdown_63d,market_iwm_drawdown_126d,market_iwm_drawdown_252d,market_iwm_ma_distance_63d,market_iwm_ma_distance_126d,market_iwm_ma_distance_200d,market_iwm_volume_zscore_63d,market_tlt_return_21d,market_tlt_return_63d,market_tlt_return_126d,market_tlt_return_252d,market_tlt_rv_21d,market_tlt_downside_rv_21d,market_tlt_rv_63d,market_tlt_downside_rv_63d,market_tlt_rv_126d,market_tlt_downside_rv_126d,market_tlt_drawdown_63d,market_tlt_drawdown_126d,market_tlt_drawdown_252d,market_tlt_ma_distance_63d,market_tlt_ma_distance_126d,market_tlt_ma_distance_200d,market_tlt_volume_zscore_63d,market_ief_return_21d,market_ief_return_63d,market_ief_return_126d,market_ief_return_252d,market_ief_rv_21d,market_ief_downside_rv_21d,market_ief_rv_63d,market_ief_downside_rv_63d,market_ief_rv_126d,market_ief_downside_rv_126d,market_ief_drawdown_63d,market_ief_drawdown_126d,market_ief_drawdown_252d,market_ief_ma_distance_63d,market_ief_ma_distance_126d,market_ief_ma_distance_200d,market_ief_volume_zscore_63d,market_gld_return_21d,market_gld_return_63d,market_gld_return_126d,market_gld_return_252d,market_gld_rv_21d,market_gld_downside_rv_21d,market_gld_rv_63d,market_gld_downside_rv_63d,market_gld_rv_126d,market_gld_downside_rv_126d,market_gld_drawdown_63d,market_gld_drawdown_126d,market_gld_drawdown_252d,market_gld_ma_distance_63d,market_gld_ma_distance_126d,market_gld_ma_distance_200d,market_gld_volume_zscore_63d,market_hyg_return_21d,market_hyg_return_63d,market_hyg_return_126d,market_hyg_return_252d,market_hyg_rv_21d,market_hyg_downside_rv_21d,market_hyg_rv_63d,market_hyg_downside_rv_63d,market_hyg_rv_126d,market_hyg_downside_rv_126d,market_hyg_drawdown_63d,market_hyg_drawdown_126d,market_hyg_drawdown_252d,market_hyg_ma_distance_63d,market_hyg_ma_distance_126d,market_hyg_ma_distance_200d,market_hyg_volume_zscore_63d,market_eem_return_21d,market_eem_return_63d,market_eem_return_126d,market_eem_return_252d,market_eem_rv_21d,market_eem_downside_rv_21d,market_eem_rv_63d,market_eem_downside_rv_63d,market_eem_rv_126d,market_eem_downside_rv_126d,market_eem_drawdown_63d,market_eem_drawdown_126d,market_eem_drawdown_252d,market_eem_ma_distance_63d,market_eem_ma_distance_126d,market_eem_ma_distance_200d,market_eem_volume_zscore_63d,market_vnq_return_21d,market_vnq_return_63d,market_vnq_return_126d,market_vnq_return_252d,market_vnq_rv_21d,market_vnq_downside_rv_21d,market_vnq_rv_63d,market_vnq_downside_rv_63d,market_vnq_rv_126d,market_vnq_downside_rv_126d,market_vnq_drawdown_63d,market_vnq_drawdown_126d,market_vnq_drawdown_252d,market_vnq_ma_distance_63d,market_vnq_ma_distance_126d,market_vnq_ma_distance_200d,market_vnq_volume_zscore_63d,market_qqq_beta_to_spy_126d,market_iwm_beta_to_spy_126d,market_tlt_beta_to_spy_126d,market_ief_beta_to_spy_126d,market_gld_beta_to_spy_126d,market_hyg_beta_to_spy_126d,market_eem_beta_to_spy_126d,market_vnq_beta_to_spy_126d,market_vix_close,market_vix_change_21d,market_vix_zscore_252d,market_treasury_10y_yield,market_treasury_10y_yield_change_21d,market_treasury_10y_yield_zscore_252d,market_treasury_2y_yield,market_treasury_2y_yield_change_21d,market_treasury_2y_yield_zscore_252d,market_yield_curve_10y_2y,market_yield_curve_10y_2y_change_21d,market_yield_curve_10y_2y_zscore_252d,market_high_yield_oas,market_high_yield_oas_change_21d,market_high_yield_oas_zscore_252d,market_investment_grade_oas,market_investment_grade_oas_change_21d,market_investment_grade_oas_zscore_252d,market_fed_funds_rate,market_fed_funds_rate_change_21d,market_fed_funds_rate_zscore_252d,market_t_bill_3m,market_t_bill_3m_change_21d,market_t_bill_3m_zscore_252d,market_spy_return_21d,market_spy_return_63d,market_spy_return_126d,market_spy_return_252d,market_spy_rv_21d,market_spy_downside_rv_21d,market_spy_rv_63d,market_spy_downside_rv_63d,market_spy_rv_126d,market_spy_downside_rv_126d,market_spy_drawdown_63d,market_spy_drawdown_126d,market_spy_drawdown_252d,market_spy_ma_distance_63d,market_spy_ma_distance_126d,market_spy_ma_distance_200d,market_spy_volume_zscore_63d,month,month_index
2006-02-28,IEF,0,-0.013577909056495918,-0.0301095501823897,7.0,0.01653164112589378,-0.0010358859659794772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0017553659647748798,,,,0.035119434874631546,,,,,,,,,-0.023984470070730568,,,,0.1510726524766127,0.09217123414945762,,,,,,,,,,,,-0.0026107399133168396,,,,0.13400248262893283,0.08183668292721602,,,,,,,,,,,,0.012865329658222624,,,,0.06304424339079956,0.02765532049442693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,0.020490911251767052,,,,0.0934930388423275,0.04711954699531534,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411974484248236,,,,0.09850048919632204,0.05853259688581251,,,,,,,,,,,,2006-02,1
2006-02-28,IWM,1,0.049088067432329296,0.032556426306435515,1.0,0.01653164112589378,0.0031788014788607377,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.0026107399133168396,,,,0.13400248262893283,,,,,,,,,-0.023984470070730568,,,,0.1510726524766127,0.09217123414945762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012865329658222624,,,,0.06304424339079956,0.02765532049442693,,,,,,,,,,,,-0.0017553659647748798,,,,0.035119434874631546,0.016685922909607007,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,0.020490911251767052,,,,0.0934930388423275,0.04711954699531534,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411974484248236,,,,0.09850048919632204,0.05853259688581251,,,,,,,,,,,,2006-02,1
2006-02-28,QQQ,0,0.020910740910766945,0.004379099784873164,5.0,0.01653164112589378,-0.021429006302761455,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.023984470070730568,,,,0.1510726524766127,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026107399133168396,,,,0.13400248262893283,0.08183668292721602,,,,,,,,,,,,0.012865329658222624,,,,0.06304424339079956,0.02765532049442693,,,,,,,,,,,,-0.0017553659647748798,,,,0.035119434874631546,0.016685922909607007,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,0.020490911251767052,,,,0.0934930388423275,0.04711954699531534,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411974484248236,,,,0.09850048919632204,0.05853259688581251,,,,,,,,,,,,2006-02,1
2006-02-28,SPY,0,0.016504188985741797,-2.7452140151984494e-05,6.0,0.01653164112589378,0.005725361692141107,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.002411974484248236,,,,0.09850048919632204,,,,,,,,1.0,-0.023984470070730568,,,,0.1510726524766127,0.09217123414945762,,,,,,,,,,,,-0.0026107399133168396,,,,0.13400248262893283,0.08183668292721602,,,,,,,,,,,,0.012865329658222624,,,,0.06304424339079956,0.02765532049442693,,,,,,,,,,,,-0.0017553659647748798,,,,0.035119434874631546,0.016685922909607007,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,0.020490911251767052,,,,0.0934930388423275,0.04711954699531534,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,,,,,,,,,,,,,,,,,,2006-02,1
2006-02-28,TLT,0,-0.045698534999081164,-0.062230176124974945,8.0,0.01653164112589378,0.011079264061244931,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.012865329658222624,,,,0.06304424339079956,,,,,,,,,-0.023984470070730568,,,,0.1510726524766127,0.09217123414945762,,,,,,,,,,,,-0.0026107399133168396,,,,0.13400248262893283,0.08183668292721602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017553659647748798,,,,0.035119434874631546,0.016685922909607007,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,0.020490911251767052,,,,0.0934930388423275,0.04711954699531534,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411974484248236,,,,0.09850048919632204,0.05853259688581251,,,,,,,,,,,,2006-02,1
2006-02-28,VNQ,1,0.04715025945597939,0.030618618330085612,2.0,0.01653164112589378,0.0185789047137479,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.020490911251767052,,,,0.0934930388423275,,,,,,,,,-0.023984470070730568,,,,0.1510726524766127,0.09217123414945762,,,,,,,,,,,,-0.0026107399133168396,,,,0.13400248262893283,0.08183668292721602,,,,,,,,,,,,0.012865329658222624,,,,0.06304424339079956,0.02765532049442693,,,,,,,,,,,,-0.0017553659647748798,,,,0.035119434874631546,0.016685922909607007,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.03668329347466448,,,,0.2501017520403058,0.16230135036400248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,,,,,,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411974484248236,,,,0.09850048919632204,0.05853259688581251,,,,,,,,,,,,2006-02,1
2006-03-31,EEM,1,0.06515134025935332,0.04872561602195864,2.0,0.016425724237394676,0.021671593781999787,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.006622496497543429,,,,0.25292672799858595,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,GLD,1,0.12030977706278279,0.10388405282538811,1.0,0.016425724237394676,0.03620472249591011,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.023968924135059133,,,,0.18490163761668268,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,IEF,0,-0.006272579997989802,-0.02269830423538448,6.0,0.016425724237394676,-0.013577909056495918,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.007663425012231828,,,,0.048455688154870995,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,IWM,0,0.0030281283056559083,-0.013397595931738768,4.0,0.016425724237394676,0.049088067432329296,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.03468970579379693,,,,0.1463877229464779,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,QQQ,0,-0.0019083234724743825,-0.01833404770986906,5.0,0.016425724237394676,0.020910740910766945,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.006462451085786691,,,,0.12319868705036832,,,,,,,,,,,,,,,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,SPY,1,0.012632094085703205,-0.003793630151691471,3.0,0.016425724237394676,0.016504188985741797,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007624571578321415,,,,0.07817388568482167,,,,,,,,1.0,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,,,,,,,,,,,,,,,,,,2006-03,2
2006-03-31,TLT,0,-0.02752421647628256,-0.043949940713677235,7.0,0.016425724237394676,-0.045698534999081164,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.033166993451736126,,,,0.07996991189450156,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,0.04235691328519886,,,,0.17663944373315063,0.09284503686713635,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-03-31,VNQ,0,-0.034010425867591065,-0.05043615010498574,8.0,0.016425724237394676,0.04715025945597939,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.04235691328519886,,,,0.17663944373315063,,,,,,,,,0.006462451085786691,,,,0.12319868705036832,0.058965349311660586,,,,,,,,,,,,0.03468970579379693,,,,0.1463877229464779,0.07406031782798045,,,,,,,,,,,,-0.033166993451736126,,,,0.07996991189450156,0.049540108853317506,,,,,,,,,,,,-0.007663425012231828,,,,0.048455688154870995,0.02436408195276098,,,,,,,,,,,,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.006622496497543429,,,,0.25292672799858595,0.1559676442824897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,,,,,,,5.0,0.5,,4.52,0.019999999999999574,,0.007624571578321415,,,,0.07817388568482167,0.03815259712159365,,,,,,,,,,,,2006-03,2
2006-04-30,EEM,0,-0.11142708359658693,-0.07218449497213919,8.0,-0.03924258862444774,0.06515134025935332,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.06893019144798362,0.04831482841080992,,,0.21136316869820004,0.2431764310613383,,0.1399151843441306,,,,-0.9656671984392443,,-0.001670274371367908,-0.0054767629151936115,,,0.12079657677585652,0.06687900612258783,0.13326839080605882,0.07453918332706834,,,-0.02059448636672223,,,0.008045266566728104,,,0.01700948969498465,0.0039529951815429065,0.04951765088544002,,,0.1556750638573315,0.08601960155273103,0.14803321679492157,0.07960918769081132,,,-0.013719762018937542,,,0.033764958808349066,,,0.3506623301509338,-0.03463622778986175,-0.06002545806114101,,,0.0796245503209133,0.062185614738501135,0.07605046430639786,0.04959932681528429,,,-0.07267666094391145,,,-0.042000092032884684,,,-0.12940433900579176,-0.008459745179492995,-0.021485991127550452,,,0.046371363630766486,0.031702029237800966,0.04345327757596054,0.025134007256384677,,,-0.021299206298418638,,,-0.010643769047457008,,,-1.2389856474512906,0.14052911662786904,0.1700520418504443,,,0.32042737349913325,0.17548737310916016,0.2523396951547465,0.14740538077046186,,,0.0,,,0.13923632840229594,,,1.5122664044058338,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04595032044603664,0.0322635323666538,,,0.15446370523583658,0.09300396209996267,0.14362558085105093,0.07862671807012137,,,-0.052918895691257184,,,0.00224223897448117,,,-0.14887877610403102,,,,,,,,,11.59,0.6400000000000006,,5.07,0.2600000000000007,,4.87,0.04999999999999982,,0.2,0.21000000000000002,,,,,,,,4.86,0.16999999999999993,,4.65,0.14000000000000057,,0.011074708248895782,0.026862012229545096,,,0.08281071668176711,0.04506232086398848,0.08723072463252163,0.04794599276390767,,,0.0,,,0.02001784330435008,,,-0.2333400716900983,2006-04,3
2006-04-30,GLD,1,-0.013212367941959902,0.026030220682487837,3.0,-0.03924258862444774,0.12030977706278279,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.14052911662786904,0.1700520418504443,,,0.32042737349913325,0.2523396951547465,,0.14740538077046186,,,,1.5122664044058338,,-0.001670274371367908,-0.0054767629151936115,,,0.12079657677585652,0.06687900612258783,0.13326839080605882,0.07453918332706834,,,-0.02059448636672223,,,0.008045266566728104,,,0.01700948969498465,0.0039529951815429065,0.04951765088544002,,,0.1556750638573315,0.08601960155273103,0.14803321679492157,0.07960918769081132,,,-0.013719762018937542,,,0.033764958808349066,,,0.3506623301509338,-0.03463622778986175,-0.06002545806114101,,,0.0796245503209133,0.062185614738501135,0.07605046430639786,0.04959932681528429,,,-0.07267666094391145,,,-0.042000092032884684,,,-0.12940433900579176,-0.008459745179492995,-0.021485991127550452,,,0.046371363630766486,0.031702029237800966,0.04345327757596054,0.025134007256384677,,,-0.021299206298418638,,,-0.010643769047457008,,,-1.2389856474512906,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.06893019144798362,0.04831482841080992,,,0.21136316869820004,0.09197133838983283,0.2431764310613383,0.1399151843441306,,,-0.01356441378101847,,,0.06083445945891497,,,-0.9656671984392443,-0.04595032044603664,0.0322635323666538,,,0.15446370523583658,0.09300396209996267,0.14362558085105093,0.07862671807012137,,,-0.052918895691257184,,,0.00224223897448117,,,-0.14887877610403102,,,,,,,,,11.59,0.6400000000000006,,5.07,0.2600000000000007,,4.87,0.04999999999999982,,0.2,0.21000000000000002,,,,,,,,4.86,0.16999999999999993,,4.65,0.14000000000000057,,0.011074708248895782,0.026862012229545096,,,0.08281071668176711,0.04506232086398848,0.08723072463252163,0.04794599276390767,,,0.0,,,0.02001784330435008,,,-0.2333400716900983,2006-04,3
2006-04-30,IEF,1,-0.00106758544585972,0.03817500317858802,1.0,-0.03924258862444774,-0.006272579997989802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.008459745179492995,-0.021485991127550452,,,0.046371363630766486,0.04345327757596054,,0.025134007256384677,,,,-1.2389856474512906,,-0.001670274371367908,-0.0054767629151936115,,,0.12079657677585652,0.06687900612258783,0.13326839080605882,0.07453918332706834,,,-0.02059448636672223,,,0.008045266566728104,,,0.01700948969498465,0.0039529951815429065,0.04951765088544002,,,0.1556750638573315,0.08601960155273103,0.14803321679492157,0.07960918769081132,,,-0.013719762018937542,,,0.033764958808349066,,,0.3506623301509338,-0.03463622778986175,-0.06002545806114101,,,0.0796245503209133,0.062185614738501135,0.07605046430639786,0.04959932681528429,,,-0.07267666094391145,,,-0.042000092032884684,,,-0.12940433900579176,,,,,,,,,,,,,,,,,,0.14052911662786904,0.1700520418504443,,,0.32042737349913325,0.17548737310916016,0.2523396951547465,0.14740538077046186,,,0.0,,,0.13923632840229594,,,1.5122664044058338,,,,,,0.0,,0.0,,,,,,,,,,0.06893019144798362,0.04831482841080992,,,0.21136316869820004,0.09197133838983283,0.2431764310613383,0.1399151843441306,,,-0.01356441378101847,,,0.06083445945891497,,,-0.9656671984392443,-0.04595032044603664,0.0322635323666538,,,0.15446370523583658,0.09300396209996267,0.14362558085105093,0.07862671807012137,,,-0.052918895691257184,,,0.00224223897448117,,,-0.14887877610403102,,,,,,,,,11.59,0.6400000000000006,,5.07,0.2600000000000007,,4.87,0.04999999999999982,,0.2,0.21000000000000002,,,,,,,,4.86,0.16999999999999993,,4.65,0.14000000000000057,,0.011074708248895782,0.026862012229545096,,,0.08281071668176711,0.04506232086398848,0.08723072463252163,0.04794599276390767,,,0.0,,,0.02001784330435008,,,-0.2333400716900983,2006-04,3
