date,month,asset,target_top_k_next_1m,forward_1m_return,forward_1m_close_to_close_return,forward_1m_next_open_return,forward_1m_benchmark_return,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,forward_1m_excess_return,forward_1m_rank,execution_return_mode,target_top_k_next_3m,forward_3m_return,forward_3m_excess_return,forward_3m_rank,target_top_k_next_6m,forward_6m_return,forward_6m_excess_return,forward_6m_rank
2006-01-31,2006-01,XLY,0,0.010551401110263647,0.007222390452295446,0.010551401110263647,0.006103001169354139,0.004448399940909509,1,0.01096862949668448,8.0,next_open_to_next_open,0.0,0.02764582279893668,-0.004126198379487571,14.0,0.0,-0.026062529715467964,-0.037810528725351594,18.0
2006-02-28,2006-02,DBC,0,0.03865975850095138,0.027908998115034445,0.03865975850095138,0.015452388596389088,0.02320736990456229,1,0.02148797997669906,7.0,next_open_to_next_open,1.0,0.08247402826100392,0.08295852475554409,2.0,0.0,0.07517172485373713,0.03885999532539135,7.0
2006-02-28,2006-02,DIA,0,0.014940368867677467,0.015071279781278424,0.014940368867677467,0.015452388596389088,-0.0005120197287116213,0,-0.0022314096565748537,14.0,next_open_to_next_open,0.0,0.01811788607233411,0.018602382566874284,7.0,0.0,0.047266658005193474,0.010954928476847689,9.0
2006-02-28,2006-02,EEM,0,0.024414847447143728,0.021671684714907657,0.024414847447143728,0.015452388596389088,0.00896245885075464,1,0.0072430689228914075,10.0,next_open_to_next_open,0.0,-0.04045375577934218,-0.03996925928480201,19.0,0.0,-0.0009194060591858344,-0.03723113558753162,18.0
2006-02-28,2006-02,EFA,0,0.03674233674318472,0.04005165189681348,0.03674233674318472,0.015452388596389088,0.021289948146795634,1,0.019570558218932402,8.0,next_open_to_next_open,0.0,0.029902789336187396,0.03038728583072757,6.0,0.0,0.07873407259146514,0.04242234306311936,6.0
2006-02-28,2006-02,GLD,1,0.046411968098453826,0.03620472249591011,0.046411968098453826,0.015452388596389088,0.030959579502064738,1,0.029240189574201506,3.0,next_open_to_next_open,1.0,0.10942522345634309,0.10990971995088326,1.0,1.0,0.10585505634986037,0.06954332682151458,1.0
2006-02-28,2006-02,IEF,0,-0.015618205431165322,-0.013578217083317634,-0.015618205431165322,0.015452388596389088,-0.03107059402755441,0,-0.03278998395541764,20.0,next_open_to_next_open,0.0,-0.0208715878800797,-0.020387091385539527,17.0,0.0,0.016294748139183746,-0.02001698138916204,15.0
2006-02-28,2006-02,IWM,1,0.04841539071783152,0.04908855885588559,0.04841539071783152,0.015452388596389088,0.03296300212144243,1,0.0312436121935792,2.0,next_open_to_next_open,0.0,-0.009982938611706849,-0.009498442117166675,13.0,0.0,-0.005706239554831516,-0.0420179690831773,19.0
2006-02-28,2006-02,IYR,1,0.04295761979865875,0.05572669039467226,0.04295761979865875,0.015452388596389088,0.027505231202269664,1,0.025785841274406432,5.0,next_open_to_next_open,0.0,-0.01991975699747528,-0.019435260502935106,16.0,1.0,0.09507851254653188,0.058766783018186095,4.0
2006-02-28,2006-02,LQD,0,-0.01647013215104154,-0.016833501263560424,-0.01647013215104154,0.015452388596389088,-0.03192252074743063,0,-0.03364191067529386,21.0,next_open_to_next_open,0.0,-0.019261281141362274,-0.0187767846468221,15.0,0.0,0.014513548721866831,-0.021798180806478953,16.0
2006-02-28,2006-02,QQQ,0,0.023030576570984174,0.020910847219011597,0.023030576570984174,0.015452388596389088,0.007578187974595085,1,0.005858798046731853,12.0,next_open_to_next_open,0.0,-0.055122376216874436,-0.05463787972233426,20.0,0.0,-0.05084359675739403,-0.08715532628573981,23.0
2006-02-28,2006-02,SHY,0,-0.00018075471842260438,0.0017414895987517554,-0.00018075471842260438,0.015452388596389088,-0.015633143314811693,0,-0.017352533242674925,18.0,next_open_to_next_open,0.0,0.0057439275535418055,0.006228424048081978,9.0,0.0,0.021725701033827205,-0.01458602849451858,13.0
2006-02-28,2006-02,SPY,0,0.015452388596389088,0.016503925433826172,0.015452388596389088,0.015452388596389088,0.0,0,-0.0017193899278632324,13.0,next_open_to_next_open,0.0,-0.005548541794903827,-0.005064045300363655,12.0,0.0,0.02833122776917163,-0.007980501759174155,12.0
2006-02-28,2006-02,TLT,0,-0.046968698052634594,-0.045699203141491895,-0.046968698052634594,0.015452388596389088,-0.06242108664902368,0,-0.06414047657688692,23.0,next_open_to_next_open,0.0,-0.07039217804288744,-0.06990768154834727,23.0,0.0,-0.011701174535314718,-0.0480129040636605,20.0
2006-02-28,2006-02,VNQ,0,0.03545975869823015,0.04715100628124591,0.03545975869823015,0.015452388596389088,0.02000737010184106,1,0.018287980173977827,9.0,next_open_to_next_open,0.0,-0.02759501818442678,-0.027110521689886605,18.0,1.0,0.09932694549567156,0.06301521596732577,2.0
2006-02-28,2006-02,XLB,1,0.05930792534901741,0.04663787475182524,0.05930792534901741,0.015452388596389088,0.04385553675262832,1,0.04213614682476509,1.0,next_open_to_next_open,1.0,0.03469578433196174,0.03518028082650192,5.0,0.0,0.0387215636097753,0.0024098340814295155,10.0
2006-02-28,2006-02,XLE,0,0.04118681916592082,0.04243782206033364,0.04118681916592082,0.015452388596389088,0.02573443056953173,1,0.024015040641668498,6.0,next_open_to_next_open,1.0,0.04594147216049893,0.046425968655039104,3.0,0.0,0.06889892706745138,0.03258719753910559,8.0
2006-02-28,2006-02,XLF,0,-0.00016579475441913516,0.002898555402594205,-0.00016579475441913516,0.015452388596389088,-0.015618183350808224,0,-0.017337573278671456,17.0,next_open_to_next_open,0.0,0.0032132887516664876,0.003697785246206661,10.0,0.0,0.03780508436757013,0.001493354839224345,11.0
2006-02-28,2006-02,XLI,1,0.04556750780379648,0.04422873812582506,0.04556750780379648,0.015452388596389088,0.030115119207407393,1,0.02839572927954416,4.0,next_open_to_next_open,1.0,0.040956131230215576,0.04144062772475575,4.0,0.0,-0.00015088925386830265,-0.03646261878221409,17.0
2006-02-28,2006-02,XLK,0,0.024355928467957533,0.022633462457093634,0.024355928467957533,0.015452388596389088,0.008903539871568444,1,0.007184149943705212,11.0,next_open_to_next_open,0.0,-0.06158136597316333,-0.06109686947862315,22.0,0.0,-0.020221039329157198,-0.05653276885750298,22.0
2006-02-28,2006-02,XLP,0,0.009506757574849312,0.0082463714950054,0.009506757574849312,0.015452388596389088,-0.005945631021539777,0,-0.007665020949403009,15.0,next_open_to_next_open,0.0,0.015032567043575362,0.015517063538115536,8.0,1.0,0.09396701269062513,0.057655283162279344,5.0
2006-02-28,2006-02,XLU,0,-0.03306603534509023,-0.04631526065618119,-0.03306603534509023,0.015452388596389088,-0.048518423941479316,0,-0.05023781386934255,22.0,next_open_to_next_open,0.0,-0.010281616712025099,-0.009797120217484925,14.0,1.0,0.09903227656240965,0.06272054703406386,3.0
2006-02-28,2006-02,XLV,0,-0.007848863950297491,-0.012774750627877474,-0.007848863950297491,0.015452388596389088,-0.02330125254668658,0,-0.025020642474549812,19.0,next_open_to_next_open,0.0,-0.058229243160133226,-0.05774474666559305,21.0,0.0,0.017494460523494126,-0.01881726900485166,14.0
2006-02-28,2006-02,XLY,0,0.008859438059827918,0.005884102871476005,0.008859438059827918,0.015452388596389088,-0.006592950536561171,0,-0.008312340464424403,16.0,next_open_to_next_open,0.0,0.0025931429226280223,0.0030776394171681955,11.0,0.0,-0.013505395686130073,-0.04981712521447586,21.0
2006-03-31,2006-03,DBC,1,0.06451606522054143,0.07017541920214665,0.06451606522054143,0.010763418573649819,0.05375264664689161,1,0.0467823409659288,3.0,next_open_to_next_open,1.0,0.06079390030284504,0.07257028974678412,1.0,0.0,-0.007444151045292502,-0.026899278771670292,16.0
2006-03-31,2006-03,DIA,0,0.021780722562935395,0.02418076306244643,0.021780722562935395,0.010763418573649819,0.011017303989285576,1,0.004046998308322766,9.0,next_open_to_next_open,0.0,0.007864634087533462,0.019641023531472547,6.0,0.0,0.05669225532004507,0.03723712759366728,7.0
2006-03-31,2006-03,EEM,1,0.05644207702387005,0.06515168872373622,0.05644207702387005,0.010763418573649819,0.04567865845022023,1,0.03870835276925742,4.0,next_open_to_next_open,0.0,-0.04666927455375991,-0.034892885109820825,19.0,0.0,-0.039190168374734546,-0.05864529610111234,22.0
2006-03-31,2006-03,EFA,1,0.0540044927577934,0.04790523950347758,0.0540044927577934,0.010763418573649819,0.04324107418414358,1,0.03627076850318077,5.0,next_open_to_next_open,0.0,0.004909443778737366,0.01668583322267645,8.0,0.0,0.04403204188446064,0.024576914158082847,9.0
2006-03-31,2006-03,GLD,1,0.12043673664161259,0.12030977706278279,0.12043673664161259,0.010763418573649819,0.10967331806796277,1,0.10270301238699996,1.0,next_open_to_next_open,1.0,0.05697714454872149,0.06875353399266057,2.0,0.0,0.020129654156884724,0.0006745264305069339,14.0
2006-03-31,2006-03,IEF,0,-0.006374436936406935,-0.00627107631356727,-0.006374436936406935,0.010763418573649819,-0.017137855510056754,0,-0.024108161191019564,19.0,next_open_to_next_open,0.0,-0.0019570797146445384,0.009819309729294545,11.0,0.0,0.04455941771121852,0.025104289984840728,8.0
2006-03-31,2006-03,IWM,0,0.002233965899655521,0.0030270788777309043,0.002233965899655521,0.010763418573649819,-0.008529452673994298,0,-0.015499758354957108,16.0,next_open_to_next_open,0.0,-0.05267496672571814,-0.04089857728177906,20.0,0.0,-0.050038417085226605,-0.0694935448116044,23.0
2006-03-31,2006-03,IYR,0,-0.02665780389468908,-0.03265329118469651,-0.02665780389468908,0.010763418573649819,-0.0374212224683389,0,-0.04439152814930171,22.0,next_open_to_next_open,0.0,-0.012114495883295606,-0.00033810643935652286,15.0,1.0,0.07217998830820882,0.052724860581831026,4.0
2006-03-31,2006-03,LQD,0,-0.0031372796649108414,-0.0020225152016878356,-0.0031372796649108414,0.010763418573649819,-0.01390069823856066,0,-0.02087100391952347,17.0,next_open_to_next_open,0.0,-0.033349093689580056,-0.02157270424564097,18.0,0.0,-0.020413051287919037,-0.03986817901429683,18.0
2006-03-31,2006-03,QQQ,0,-0.0054566553644713744,-0.0019081103570796065,-0.0054566553644713744,0.010763418573649819,-0.016220073938121193,0,-0.023190379619084003,18.0,next_open_to_next_open,0.0,-0.07672129073722833,-0.06494490129328925,22.0,0.0,-0.03557032760382417,-0.055025455330201964,21.0
2006-03-31,2006-03,SHY,0,0.0036813709910119563,0.0022072817806455536,0.0036813709910119563,0.010763418573649819,-0.007082047582637863,0,-0.014052353263600673,15.0,next_open_to_next_open,0.0,0.006275738733007019,0.018052128176946104,7.0,0.0,0.02745960294227201,0.00800447521589422,13.0
2006-03-31,2006-03,SLV,1,0.07906980526561314,,0.07906980526561314,0.010763418573649819,0.06830638669196332,1,0.06133608101100051,2.0,next_open_to_next_open,0.0,-0.12255809466215895,-0.11078170521821987,24.0,0.0,-0.09844957687169664,-0.11790470459807444,24.0
2006-03-31,2006-03,SPY,0,0.010763418573649819,0.012631924043514875,0.010763418573649819,0.010763418573649819,0.0,0,-0.00697030568096281,12.0,next_open_to_next_open,0.0,-0.015966526448565665,-0.004190137004626582,17.0,0.0,0.0357509823107649,0.01629585458438711,12.0
2006-03-31,2006-03,TLT,0,-0.025302348346057046,-0.02752370755964928,-0.025302348346057046,0.010763418573649819,-0.036065766919706865,0,-0.043036072600669675,21.0,next_open_to_next_open,0.0,-0.014909674516741078,-0.003133285072801995,16.0,0.0,0.058712706659566516,0.03925757893318872,6.0
2006-03-31,2006-03,VNQ,0,-0.031694962189967146,-0.034011376020835815,-0.031694962189967146,0.010763418573649819,-0.042458380763616965,0,-0.049428686444579775,23.0,next_open_to_next_open,0.0,-0.010541882737223784,0.001234506706715299,14.0,1.0,0.0798102007118846,0.06035507298550681,2.0
2006-03-31,2006-03,XLB,0,0.028737019877871584,0.03554863007081277,0.028737019877871584,0.010763418573649819,0.017973601304221765,1,0.011003295623258955,8.0,next_open_to_next_open,0.0,-0.0077388201237704735,0.00403756932016861,13.0,0.0,-0.024826602359630745,-0.04428173008600854,20.0
2006-03-31,2006-03,XLE,0,0.051141705385122416,0.05036764986623776,0.051141705385122416,0.010763418573649819,0.0403782868114726,1,0.03340798113050979,6.0,next_open_to_next_open,1.0,0.04586478880519218,0.057641178249131265,4.0,0.0,-0.021006112398503585,-0.04046124012488138,19.0
2006-03-31,2006-03,XLF,0,0.04424021145504864,0.04331758969448751,0.04424021145504864,0.010763418573649819,0.03347679288139882,1,0.02650648720043601,7.0,next_open_to_next_open,0.0,0.0005863344182370778,0.012362723862176161,9.0,1.0,0.07434770875012742,0.05489258102374962,3.0
2006-03-31,2006-03,XLI,0,0.012937920679569892,0.021597771649798148,0.012937920679569892,0.010763418573649819,0.002174502105920073,1,-0.004795803575042737,10.0,next_open_to_next_open,0.0,-9.802128177238689e-05,0.011678368162166696,10.0,0.0,-0.005629079747095811,-0.0250842074734736,15.0
2006-03-31,2006-03,XLK,0,-0.014804684800865608,-0.013098703360677422,-0.014804684800865608,0.010763418573649819,-0.025568103374515427,0,-0.03253840905547824,20.0,next_open_to_next_open,0.0,-0.08972582562609677,-0.07794943618215769,23.0,0.0,-0.013251347003641278,-0.03270647473001907,17.0
2006-03-31,2006-03,XLP,0,0.0058946142832461135,0.009745010346713157,0.0058946142832461135,0.010763418573649819,-0.0048688042904037054,0,-0.011839109971366515,14.0,next_open_to_next_open,1.0,0.026094651979126304,0.03787104142306539,5.0,1.0,0.07207665318774725,0.05262152546136946,5.0
2006-03-31,2006-03,XLU,0,0.011620652651550767,0.015893290150357897,0.011620652651550767,0.010763418573649819,0.000857234077900948,1,-0.006113071603061862,11.0,next_open_to_next_open,1.0,0.05459204857993427,0.06636843802387335,3.0,1.0,0.12183469290501892,0.10237956517864112,1.0
2006-03-31,2006-03,XLV,0,-0.036448973539813245,-0.030956777497735954,-0.036448973539813245,0.010763418573649819,-0.047212392113463064,0,-0.054182697794425874,24.0,next_open_to_next_open,0.0,-0.054811370537419024,-0.04303498109347994,21.0,0.0,0.037830907003430836,0.018375779277053046,10.0
2006-03-31,2006-03,XLY,0,0.007985747578791669,0.012774852308365503,0.007985747578791669,0.010763418573649819,-0.00277767099485815,0,-0.00974797667582096,13.0,next_open_to_next_open,0.0,-0.00675561464989749,0.005020774794041593,12.0,0.0,0.03732508735900164,0.01786995963262385,11.0
2006-04-30,2006-04,DBC,0,-0.020979108574584737,-0.0039032834628965896,-0.020979108574584737,-0.031109923516528193,0.010130814941943456,1,0.015427110541984583,11.0,next_open_to_next_open,0.0,0.006215882511242166,0.031152156677107662,11.0,0.0,-0.061771427679519264,-0.10665187934612694,22.0
2006-04-30,2006-04,DIA,0,-0.018252428723708913,-0.016416322796707683,-0.018252428723708913,-0.031109923516528193,0.01285749479281928,1,0.018153790392860407,10.0,next_open_to_next_open,0.0,-0.01624463028291423,0.008691643882951267,12.0,0.0,0.07365860465393159,0.02877815298732391,8.0
2006-04-30,2006-04,EEM,0,-0.11336605331814231,-0.1114271289307176,-0.11336605331814231,-0.031109923516528193,-0.08225612980161412,0,-0.07695983420157299,23.0,next_open_to_next_open,0.0,-0.09618636442687334,-0.07125009026100784,21.0,0.0,-0.019350669942556187,-0.06423112160916386,20.0
2006-04-30,2006-04,EFA,0,-0.05749657214808257,-0.03821832302492967,-0.05749657214808257,-0.031109923516528193,-0.026386648631554377,0,-0.02109035303151325,19.0,next_open_to_next_open,0.0,-0.046579547549300826,-0.02164327338343533,16.0,0.0,0.032314205683828146,-0.012566245982779535,14.0
2006-04-30,2006-04,GLD,0,-0.05374541356417595,-0.013212367941959902,-0.05374541356417595,-0.031109923516528193,-0.022635490047647755,0,-0.017339194447606628,18.0,next_open_to_next_open,0.0,-0.04202195681191201,-0.017085682646046513,15.0,0.0,-0.07079783045482824,-0.11567828212143591,23.0
2006-04-30,2006-04,IEF,1,0.0010443615174913212,-0.001068937722630614,0.0010443615174913212,-0.031109923516528193,0.032154285034019514,1,0.03745058063406064,3.0,next_open_to_next_open,0.0,0.019992036289977255,0.04492831045584275,8.0,0.0,0.05822233431664281,0.01334188265003513,12.0
2006-04-30,2006-04,IWM,0,-0.05780634703716847,-0.05682374255682987,-0.05780634703716847,-0.031109923516528193,-0.026696423520640278,0,-0.02140012792059915,20.0,next_open_to_next_open,0.0,-0.0919387408705612,-0.0670024667046957,20.0,0.0,0.006845815065978256,-0.038034636600629425,18.0
2006-04-30,2006-04,IYR,0,-0.03455081129571791,-0.03305164223779422,-0.03455081129571791,-0.031109923516528193,-0.0034408877791897163,0,0.001855407820851411,14.0,next_open_to_next_open,1.0,0.040457421203268895,0.06539369536913439,3.0,1.0,0.17693623210763798,0.1320557804410303,2.0
2006-04-30,2006-04,LQD,1,0.0003003324880865854,-0.0018996816701346564,0.0003003324880865854,-0.031109923516528193,0.03141025600461478,1,0.036706551604655906,5.0,next_open_to_next_open,0.0,0.015334070139789047,0.04027034430565454,9.0,0.0,0.05847673543579712,0.013596283769189442,11.0
2006-04-30,2006-04,QQQ,0,-0.0713261115858963,-0.07240183471672335,-0.0713261115858963,-0.031109923516528193,-0.04021618806936811,0,-0.03491989246932698,22.0,next_open_to_next_open,0.0,-0.12226256864813267,-0.09732629448226718,23.0,0.0,0.020595744247752457,-0.024284707418855224,16.0
2006-04-30,2006-04,SHY,1,0.0022361502900267727,0.0016697832971690474,0.0022361502900267727,-0.031109923516528193,0.033346073806554966,1,0.03864236940659609,2.0,next_open_to_next_open,0.0,0.011044504910909803,0.0359807790767753,10.0,0.0,0.027360575367264328,-0.017519876299343352,15.0
2006-04-30,2006-04,SLV,0,-0.15050289192143318,-0.08572255949278773,-0.15050289192143318,-0.031109923516528193,-0.11939296840490499,0,-0.11409667280486385,24.0,next_open_to_next_open,0.0,-0.18002877191549727,-0.15509249774963177,24.0,0.0,-0.10272990641796775,-0.14761035808457543,24.0
2006-04-30,2006-04,SPY,0,-0.031109923516528193,-0.030121085330662933,-0.031109923516528193,-0.031109923516528193,0.0,0,0.005296295600041127,13.0,next_open_to_next_open,0.0,-0.02713269243545302,-0.0021964182695875245,14.0,0.0,0.06063372411849399,0.015753272451886312,9.0
2006-04-30,2006-04,TLT,1,0.0007432846205235322,-0.0019097892242939674,0.0007432846205235322,-0.031109923516528193,0.031853208137051725,1,0.03714950373709285,4.0,next_open_to_next_open,0.0,0.03188072050250024,0.05681699466836573,6.0,1.0,0.09662595230829263,0.05174550064168495,5.0
2006-04-30,2006-04,VNQ,0,-0.030156279239603734,-0.026977434881478413,-0.030156279239603734,-0.031109923516528193,0.0009536442769244591,1,0.0062499398769655864,12.0,next_open_to_next_open,1.0,0.05079184556572591,0.07572811973159141,2.0,1.0,0.18302554203236787,0.1381450903657602,1.0
2006-04-30,2006-04,XLB,0,-0.05051941306414531,-0.04029815841877171,-0.05051941306414531,-0.031109923516528193,-0.01940948954761712,0,-0.014113193947575993,17.0,next_open_to_next_open,0.0,-0.07554658002047954,-0.05061030585461404,18.0,0.0,0.009322101304285013,-0.03555835036232267,17.0
2006-04-30,2006-04,XLE,0,-0.044309092356037305,-0.027826352887314165,-0.044309092356037305,-0.031109923516528193,-0.013199168839509112,0,-0.007902873239467985,16.0,next_open_to_next_open,0.0,0.020966475475080237,0.045902749640945734,7.0,0.0,-0.026637112953883935,-0.07151756462049161,21.0
2006-04-30,2006-04,XLF,0,-0.039129471527253656,-0.03769090749427406,-0.039129471527253656,-0.031109923516528193,-0.008019548010725464,0,-0.002723252410684336,15.0,next_open_to_next_open,0.0,-0.024936563577756754,-2.8941189125775146e-07,13.0,0.0,0.05918824018521773,0.014307788518610053,10.0
2006-04-30,2006-04,XLI,0,-0.017126741646139143,-0.017086349684603985,-0.017126741646139143,-0.031109923516528193,0.01398318187038905,1,0.019279477470430177,9.0,next_open_to_next_open,0.0,-0.07863887855432294,-0.05370260438845745,19.0,0.0,0.005634814516215281,-0.0392456371503924,19.0
2006-04-30,2006-04,XLK,0,-0.07012750957128944,-0.06498891549471852,-0.07012750957128944,-0.031109923516528193,-0.039017586054761244,0,-0.03372129045472012,21.0,next_open_to_next_open,0.0,-0.10200330842940941,-0.07706703426354392,22.0,0.0,0.049488191593968,0.00460773992736032,13.0
2006-04-30,2006-04,XLP,0,-0.000418376466707282,0.0020989672880118437,-0.000418376466707282,-0.031109923516528193,0.03069154704982091,1,0.03598784264986204,6.0,next_open_to_next_open,1.0,0.03733596848704446,0.062272242652909954,4.0,0.0,0.09370741974380326,0.048826968077195575,6.0
2006-04-30,2006-04,XLU,1,0.011805729621282568,0.016283630320421683,0.011805729621282568,-0.031109923516528193,0.04291565313781076,1,0.04821194873785189,1.0,next_open_to_next_open,1.0,0.0888099071584676,0.11374618132433309,1.0,1.0,0.16570900453019144,0.12082855286358377,3.0
2006-04-30,2006-04,XLV,0,-0.014872032967695348,-0.02097437443169503,-0.014872032967695348,-0.031109923516528193,0.016237890548832845,1,0.021534186148873972,8.0,next_open_to_next_open,1.0,0.03448467675445177,0.05942095092031727,5.0,0.0,0.0826247291100961,0.037744277443488426,7.0
