date,asset,target_top_k_next_1m,forward_1m_return,forward_1m_close_to_close_return,forward_1m_next_open_return,forward_1m_excess_return,forward_1m_rank,forward_1m_benchmark_return,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,universe_forward_1m_return,execution_return_mode,asset_month_return,asset_risk_bucket,asset_is_spy,asset_is_qqq,asset_is_iwm,asset_is_tlt,asset_is_ief,asset_is_gld,asset_is_efa,asset_is_eem,asset_is_xle,asset_is_xlf,asset_group_commodity,asset_group_credit,asset_group_equity_developed,asset_group_equity_em,asset_group_equity_us,asset_group_rates,asset_group_real_estate,asset_group_sector_us,asset_return_21d,asset_return_63d,asset_return_126d,asset_return_252d,asset_rv_21d,asset_rv_63d,asset_rv_126d,asset_downside_rv_63d,asset_drawdown_126d,asset_drawdown_252d,asset_ma_distance_126d,asset_volume_zscore_63d,asset_avg_dollar_volume_63d,asset_hl_spread_proxy_21d,asset_beta_to_spy_126d,forward_3m_return,forward_3m_excess_return,forward_3m_rank,target_top_k_next_3m,forward_6m_return,forward_6m_excess_return,forward_6m_rank,target_top_k_next_6m,market_qqq_return_21d,market_qqq_return_63d,market_qqq_return_126d,market_qqq_return_252d,market_qqq_rv_21d,market_qqq_downside_rv_21d,market_qqq_rv_63d,market_qqq_downside_rv_63d,market_qqq_rv_126d,market_qqq_downside_rv_126d,market_qqq_drawdown_63d,market_qqq_drawdown_126d,market_qqq_drawdown_252d,market_qqq_ma_distance_63d,market_qqq_ma_distance_126d,market_qqq_ma_distance_200d,market_qqq_volume_zscore_63d,market_qqq_avg_dollar_volume_63d,market_qqq_hl_spread_proxy_21d,market_iwm_return_21d,market_iwm_return_63d,market_iwm_return_126d,market_iwm_return_252d,market_iwm_rv_21d,market_iwm_downside_rv_21d,market_iwm_rv_63d,market_iwm_downside_rv_63d,market_iwm_rv_126d,market_iwm_downside_rv_126d,market_iwm_drawdown_63d,market_iwm_drawdown_126d,market_iwm_drawdown_252d,market_iwm_ma_distance_63d,market_iwm_ma_distance_126d,market_iwm_ma_distance_200d,market_iwm_volume_zscore_63d,market_iwm_avg_dollar_volume_63d,market_iwm_hl_spread_proxy_21d,market_tlt_return_21d,market_tlt_return_63d,market_tlt_return_126d,market_tlt_return_252d,market_tlt_rv_21d,market_tlt_downside_rv_21d,market_tlt_rv_63d,market_tlt_downside_rv_63d,market_tlt_rv_126d,market_tlt_downside_rv_126d,market_tlt_drawdown_63d,market_tlt_drawdown_126d,market_tlt_drawdown_252d,market_tlt_ma_distance_63d,market_tlt_ma_distance_126d,market_tlt_ma_distance_200d,market_tlt_volume_zscore_63d,market_tlt_avg_dollar_volume_63d,market_tlt_hl_spread_proxy_21d,market_ief_return_21d,market_ief_return_63d,market_ief_return_126d,market_ief_return_252d,market_ief_rv_21d,market_ief_downside_rv_21d,market_ief_rv_63d,market_ief_downside_rv_63d,market_ief_rv_126d,market_ief_downside_rv_126d,market_ief_drawdown_63d,market_ief_drawdown_126d,market_ief_drawdown_252d,market_ief_ma_distance_63d,market_ief_ma_distance_126d,market_ief_ma_distance_200d,market_ief_volume_zscore_63d,market_ief_avg_dollar_volume_63d,market_ief_hl_spread_proxy_21d,market_gld_return_21d,market_gld_return_63d,market_gld_return_126d,market_gld_return_252d,market_gld_rv_21d,market_gld_downside_rv_21d,market_gld_rv_63d,market_gld_downside_rv_63d,market_gld_rv_126d,market_gld_downside_rv_126d,market_gld_drawdown_63d,market_gld_drawdown_126d,market_gld_drawdown_252d,market_gld_ma_distance_63d,market_gld_ma_distance_126d,market_gld_ma_distance_200d,market_gld_volume_zscore_63d,market_gld_avg_dollar_volume_63d,market_gld_hl_spread_proxy_21d,market_efa_return_21d,market_efa_return_63d,market_efa_return_126d,market_efa_return_252d,market_efa_rv_21d,market_efa_downside_rv_21d,market_efa_rv_63d,market_efa_downside_rv_63d,market_efa_rv_126d,market_efa_downside_rv_126d,market_efa_drawdown_63d,market_efa_drawdown_126d,market_efa_drawdown_252d,market_efa_ma_distance_63d,market_efa_ma_distance_126d,market_efa_ma_distance_200d,market_efa_volume_zscore_63d,market_efa_avg_dollar_volume_63d,market_efa_hl_spread_proxy_21d,market_eem_return_21d,market_eem_return_63d,market_eem_return_126d,market_eem_return_252d,market_eem_rv_21d,market_eem_downside_rv_21d,market_eem_rv_63d,market_eem_downside_rv_63d,market_eem_rv_126d,market_eem_downside_rv_126d,market_eem_drawdown_63d,market_eem_drawdown_126d,market_eem_drawdown_252d,market_eem_ma_distance_63d,market_eem_ma_distance_126d,market_eem_ma_distance_200d,market_eem_volume_zscore_63d,market_eem_avg_dollar_volume_63d,market_eem_hl_spread_proxy_21d,market_xle_return_21d,market_xle_return_63d,market_xle_return_126d,market_xle_return_252d,market_xle_rv_21d,market_xle_downside_rv_21d,market_xle_rv_63d,market_xle_downside_rv_63d,market_xle_rv_126d,market_xle_downside_rv_126d,market_xle_drawdown_63d,market_xle_drawdown_126d,market_xle_drawdown_252d,market_xle_ma_distance_63d,market_xle_ma_distance_126d,market_xle_ma_distance_200d,market_xle_volume_zscore_63d,market_xle_avg_dollar_volume_63d,market_xle_hl_spread_proxy_21d,market_xlf_return_21d,market_xlf_return_63d,market_xlf_return_126d,market_xlf_return_252d,market_xlf_rv_21d,market_xlf_downside_rv_21d,market_xlf_rv_63d,market_xlf_downside_rv_63d,market_xlf_rv_126d,market_xlf_downside_rv_126d,market_xlf_drawdown_63d,market_xlf_drawdown_126d,market_xlf_drawdown_252d,market_xlf_ma_distance_63d,market_xlf_ma_distance_126d,market_xlf_ma_distance_200d,market_xlf_volume_zscore_63d,market_xlf_avg_dollar_volume_63d,market_xlf_hl_spread_proxy_21d,market_qqq_beta_to_spy_126d,market_iwm_beta_to_spy_126d,market_tlt_beta_to_spy_126d,market_ief_beta_to_spy_126d,market_gld_beta_to_spy_126d,market_efa_beta_to_spy_126d,market_eem_beta_to_spy_126d,market_xle_beta_to_spy_126d,market_xlf_beta_to_spy_126d,market_vix_close,market_vix_change_21d,market_vix_zscore_252d,market_treasury_10y_yield,market_treasury_10y_yield_change_21d,market_treasury_10y_yield_zscore_252d,market_treasury_2y_yield,market_treasury_2y_yield_change_21d,market_treasury_2y_yield_zscore_252d,market_yield_curve_10y_2y,market_yield_curve_10y_2y_change_21d,market_yield_curve_10y_2y_zscore_252d,market_fed_funds_rate,market_fed_funds_rate_change_21d,market_fed_funds_rate_zscore_252d,market_t_bill_3m,market_t_bill_3m_change_21d,market_t_bill_3m_zscore_252d,market_spy_return_21d,market_spy_return_63d,market_spy_return_126d,market_spy_return_252d,market_spy_rv_21d,market_spy_downside_rv_21d,market_spy_rv_63d,market_spy_downside_rv_63d,market_spy_rv_126d,market_spy_downside_rv_126d,market_spy_drawdown_63d,market_spy_drawdown_126d,market_spy_drawdown_252d,market_spy_ma_distance_63d,market_spy_ma_distance_126d,market_spy_ma_distance_200d,market_spy_volume_zscore_63d,market_spy_avg_dollar_volume_63d,market_spy_hl_spread_proxy_21d,month,month_index
2006-02-28,EEM,0,0.02441537398210225,0.021671498991406413,0.02441537398210225,0.007125087847638944,5.0,0.015452824113409314,0.008962549868692937,1,0.017290286134463307,next_open_to_next_open,-0.03849914974536861,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.03668320144521764,,,,0.25010152237294403,,,,,,,,348601289.11998457,0.01719079547815035,,-0.040453419917436895,-0.039064510267651675,8.0,0.0,-0.000919582930501317,-0.02759435039340973,7.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,,,,,,,,,,,,,,,,,,,,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,EFA,0,0.036742341159846204,0.04005153318591881,0.036742341159846204,0.019452055025382897,4.0,0.015452824113409314,0.02128951704643689,1,0.017290286134463307,next_open_to_next_open,-0.006999870453612056,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.005259160482564917,,,,0.09705153553146899,,,,,,,,267770452.0207723,0.009372467726688979,,0.029903115975821848,0.03129202562560707,3.0,1.0,0.07873397260530246,0.05205920514239405,2.0,1.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,,,,,,,,,,,,,,,,,,,,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,GLD,1,0.046411968098453826,0.03620472249591011,0.046411968098453826,0.02912168196399052,2.0,0.015452824113409314,0.030959143985044513,1,0.017290286134463307,next_open_to_next_open,-0.011111129799614039,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.007909376564099624,,,,0.2506697109654291,,,,,,,,268939712.75415665,0.014384580816269038,,0.10942522345634309,0.11081413310612831,1.0,1.0,0.10585505634986037,0.07918028888695196,1.0,1.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,,,,,,,,,,,,,,,,,,,,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,IEF,0,-0.015619294335765033,-0.013578840556765281,-0.015619294335765033,-0.032909580470228336,9.0,0.015452824113409314,-0.031072118449174346,0,0.017290286134463307,next_open_to_next_open,-0.0010354181316633015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0017534204557303479,,,,0.03511769714406894,,,,,,,,12816543.44867804,0.0029890473451138866,,-0.02087244109727504,-0.01948353144748982,7.0,0.0,0.01629544579990405,-0.01037932166300436,6.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,,,,,,,,,,,,,,,,,,,,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,IWM,1,0.0484154524510545,0.04908849009900984,0.0484154524510545,0.03112516631659119,1.0,0.015452824113409314,0.03296262833764518,1,0.017290286134463307,next_open_to_next_open,0.0031788713313427586,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0026107404504298604,,,,0.13400234323687668,,,,,,,,2253902764.40997,0.013225261544197892,,-0.009983205608289802,-0.008594295958504583,6.0,0.0,-0.0057063687949681086,-0.03238113625787652,8.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,,,,,,,,,,,,,,,,,,,,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,QQQ,0,0.023031340939813738,0.020910082627291438,0.023031340939813738,0.005741054805350431,6.0,0.015452824113409314,0.0075785168264044245,1,0.017290286134463307,next_open_to_next_open,-0.021428583571656556,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.023984255579981517,,,,0.15107109016412087,,,,,,,,3860294706.392112,0.01272583407737311,,-0.05512218341926067,-0.053733273769475454,9.0,0.0,-0.05084329830231982,-0.07751806576522823,10.0,0.0,,,,,,,,,,,,,,,,,,,,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,SPY,0,0.015452824113409314,0.016504186133016407,0.015452824113409314,-0.0018374620210539934,7.0,0.015452824113409314,0.0,0,0.017290286134463307,next_open_to_next_open,0.005725535530358705,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.002411458020800783,,,,0.09849894394177608,,,,,,,,7784508211.9655905,0.009404898780236577,1.0,-0.005547689582783066,-0.004158779932997847,5.0,0.0,0.028331326346974217,0.0016565588840658056,5.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,,,,,,,,,,,,,,,,,,,,2006-02,1
2006-02-28,TLT,0,-0.046968428578667676,-0.045698899731937526,-0.046968428578667676,-0.06425871471313098,10.0,0.015452824113409314,-0.06242125269207699,0,0.017290286134463307,next_open_to_next_open,0.011079256047738406,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01286646194154395,,,,0.06304240450768984,,,,,,,,59758246.98899098,0.005816552328347187,,-0.07039252434466725,-0.06900361469488203,10.0,0.0,-0.011702442368833,-0.03837720983174141,9.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,,,,,,,,,,,,,,,,,,,,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,XLE,1,0.04118761335664267,0.04243727901327943,0.04118761335664267,0.023897327222179365,3.0,0.015452824113409314,0.025734789243233358,1,0.017290286134463307,next_open_to_next_open,-0.09226497433028258,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.07608134213081397,,,,0.2683611188608175,,,,,,,,1389534523.0386293,0.022521562382967108,,0.045941488117099416,0.047330397766884635,2.0,1.0,0.06889946691796545,0.04222469945505704,3.0,1.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,,,,,,,,,,,,,,,,,,,,0.014299279328457315,,,,0.10799840514739727,0.04560103684203338,,,,,,,,,,,,322307757.9492257,0.00926202333400383,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-02-28,XLF,0,-0.00016632984225672942,0.0028980168139847162,-0.00016632984225672942,-0.017456615976720036,8.0,0.015452824113409314,-0.015619153955666043,0,0.017290286134463307,next_open_to_next_open,0.021283892441710694,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.014299279328457315,,,,0.10799840514739727,,,,,,,,322307757.9492257,0.00926202333400383,,0.0032125399225961804,0.0046014495723814,4.0,0.0,0.03780409900569981,0.011129331542791398,4.0,0.0,-0.023984255579981517,,,,0.15107109016412087,0.0921704808622076,,,,,,,,,,,,3860294706.392112,0.01272583407737311,-0.0026107404504298604,,,,0.13400234323687668,0.08183764739069245,,,,,,,,,,,,2253902764.40997,0.013225261544197892,0.01286646194154395,,,,0.06304240450768984,0.027652255148883174,,,,,,,,,,,,59758246.98899098,0.005816552328347187,-0.0017534204557303479,,,,0.03511769714406894,0.016682570010973452,,,,,,,,,,,,12816543.44867804,0.0029890473451138866,0.007909376564099624,,,,0.2506697109654291,0.166309286180904,,,,,,,,,,,,268939712.75415665,0.014384580816269038,-0.005259160482564917,,,,0.09705153553146899,0.06015724959228211,,,,,,,,,,,,267770452.0207723,0.009372467726688979,-0.03668320144521764,,,,0.25010152237294403,0.16229975095343482,,,,,,,,,,,,348601289.11998457,0.01719079547815035,-0.07608134213081397,,,,0.2683611188608175,0.17554178092498787,,,,,,,,,,,,1389534523.0386293,0.022521562382967108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34,0.3699999999999992,,4.55,0.03000000000000025,,4.69,0.1800000000000006,,-0.14,-0.15000000000000002,,4.52,0.09999999999999964,,4.51,0.16999999999999993,,-0.002411458020800783,,,,0.09849894394177608,0.058532654314337414,,,,,,,,,,,,7784508211.9655905,0.009404898780236577,2006-02,1
2006-03-31,EEM,1,0.05644163566204741,0.06515150314005558,0.05644163566204741,0.026228930331221756,2.0,0.01076376125791656,0.04567787440413085,1,0.03021270533082565,next_open_to_next_open,0.021671498991406413,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.006622409385276029,,,,0.25292967771739155,,,,,,,,403504771.651711,0.01957738092346,,-0.04666934552496249,-0.036613068231519,8.0,0.0,-0.0391903268013748,-0.05236293890313951,9.0,0.0,0.00646223769337162,,,,0.12319753400236867,0.05896368795936584,,,,,,,,,,,,3883791537.6353416,0.013021225352160735,0.03469026006166809,,,,0.14638369275493993,0.07405969635699702,,,,,,,,,,,,2319079051.045965,0.013292465014961296,-0.03316667133732565,,,,0.0799701333698424,0.0495413953307085,,,,,,,,,,,,69311392.18960424,0.0055640260254703105,-0.0076627278277547894,,,,0.04845340272481419,0.024359307207735912,,,,,,,,,,,,13049866.826112809,0.003268304097789521,0.023968924135059133,,,,0.18490163761668268,0.09064883160494346,,,,,,,,,,,,252320228.73703125,0.012386163333406126,0.03145872956719464,,,,0.13621505036544107,0.07094168777380477,,,,,,,,,,,,259588782.97621205,0.009280127537337037,,,,,,,,,,,,,,,,,,,,0.008151603032590105,,,,0.22260650375758484,0.1515930102806811,,,,,,,,,,,,1312530272.194604,0.020083709985603094,0.0038212359834797205,,,,0.08790319891204859,0.050198448459278254,,,,,,,,,,,,325200305.55324984,0.008422000150418878,,,,,,,,,,11.39,-0.33000000000000007,,4.86,0.22000000000000064,,4.82,0.10000000000000053,,0.04,0.12,,5.0,0.5,,4.52,0.019999999999999574,,0.007624742917008653,,,,0.07817460309207558,0.03815278640052142,,,,,,,,,,,,7717463834.477086,0.008154671267789095,2006-03,2
